timestamp,src_ip,dst_ip,port,bytes,protocol,status,label,anomaly_type
2024-01-03T11:20:08.350436Z,10.0.0.88,192.168.2.254,443,2415,UDP,RESET,normal,
2024-01-03T11:22:45.384441Z,192.168.1.107,192.168.2.58,587,663,TCP,OK,normal,
2024-01-03T11:23:54.502160Z,192.168.1.248,192.168.1.236,8080,3145,UDP,TIMEOUT,normal,
2024-01-03T11:24:40.546542Z,192.168.1.14,203.0.113.11,5432,2672,TCP,TIMEOUT,normal,
2024-01-03T11:30:14.163299Z,10.0.0.61,192.168.1.104,25,843,TCP,TIMEOUT,normal,
2024-01-03T11:31:38.504620Z,192.168.1.237,203.0.113.9,80,2398,TCP,OK,normal,
2024-01-03T11:34:47.923365Z,192.168.2.250,192.168.2.98,8443,468,UDP,OK,normal,
2024-01-03T11:36:37.564785Z,192.168.2.173,192.168.1.221,25,1888,UDP,RESET,normal,
2024-01-03T11:46:53.763178Z,192.168.2.165,192.168.1.57,443,1035,UDP,OK,normal,
2024-01-03T11:47:00.865268Z,10.0.0.203,203.0.113.4,587,1353,TCP,OK,normal,
2024-01-03T11:51:44.226251Z,10.0.0.152,10.0.0.53,53,2545,UDP,OK,normal,
2024-01-03T11:54:54.344275Z,192.168.1.49,192.168.2.249,443,468,UDP,OK,normal,
2024-01-03T11:58:52.638913Z,192.168.2.182,203.0.113.3,22,128386,TCP,OK,anomaly,volume
2024-01-03T12:06:23.557024Z,192.168.1.16,203.0.113.14,8443,2006,UDP,OK,normal,
2024-01-03T12:08:33.412518Z,10.0.0.245,192.168.2.92,3306,230,TCP,OK,normal,
2024-01-03T12:12:25.794708Z,192.168.1.119,10.0.0.112,8443,2138,UDP,TIMEOUT,normal,
2024-01-03T12:14:13.470869Z,192.168.2.81,203.0.113.22,587,1204,UDP,TIMEOUT,normal,
2024-01-03T12:14:17.326961Z,192.168.1.213,192.168.2.33,443,1523,UDP,TIMEOUT,normal,
2024-01-03T12:14:32.946631Z,192.168.2.222,192.168.2.238,8080,2269,UDP,RESET,normal,
2024-01-03T12:14:40.847487Z,192.168.2.32,203.0.113.21,8080,995,UDP,OK,normal,
2024-01-03T12:14:54.067724Z,192.168.1.131,10.0.0.227,3306,2418,UDP,TIMEOUT,normal,
2024-01-03T12:15:07.662906Z,10.0.0.221,192.168.1.73,8080,880,UDP,OK,normal,
2024-01-03T12:16:22.790876Z,192.168.1.31,203.0.113.2,8443,1262,UDP,OK,normal,
2024-01-03T12:16:23.500874Z,192.168.2.225,10.0.0.68,25,1534,TCP,OK,normal,
2024-01-03T12:17:59.959861Z,10.0.0.6,10.0.0.64,53,1429,UDP,RESET,normal,
2024-01-03T12:24:49.522838Z,192.168.1.193,192.168.1.3,3306,2091,UDP,RESET,normal,
2024-01-03T12:25:45.839761Z,192.168.1.85,192.168.2.45,3306,1406,TCP,OK,normal,
2024-01-03T12:28:35.963417Z,192.168.2.64,192.168.2.153,8080,1015,TCP,OK,normal,
2024-01-03T12:31:28.537662Z,192.168.2.109,192.168.2.129,5432,64,TCP,OK,normal,
2024-01-03T12:31:38.844653Z,192.168.1.82,203.0.113.17,8080,477,TCP,OK,anomaly,beaconing
2024-01-03T12:35:50.357750Z,192.168.2.39,203.0.113.27,8080,64,TCP,OK,normal,
2024-01-03T12:40:40.609248Z,10.0.0.187,10.0.0.219,25,1240,UDP,RESET,normal,
2024-01-03T12:48:00.125631Z,10.0.0.173,192.168.2.141,5432,804,UDP,OK,normal,
2024-01-03T12:51:25.222680Z,10.0.0.38,203.0.113.2,3306,1968,TCP,RESET,normal,
2024-01-03T12:55:58.267146Z,192.168.1.33,203.0.113.17,587,574,UDP,OK,normal,
2024-01-03T12:56:17.292438Z,192.168.2.23,203.0.113.25,5432,2112,UDP,OK,normal,
2024-01-03T13:02:03.173260Z,192.168.1.164,192.168.2.141,443,760,TCP,OK,normal,
2024-01-03T13:07:26.669699Z,192.168.2.71,203.0.113.6,8443,1405,UDP,OK,normal,
2024-01-03T13:13:10.745306Z,192.168.2.220,10.0.0.104,8080,2115,UDP,OK,normal,
2024-01-03T13:13:40.311539Z,10.0.0.76,192.168.1.248,443,672,TCP,OK,normal,
2024-01-03T13:14:44.390446Z,192.168.2.163,203.0.113.28,8080,1293,UDP,RESET,normal,
2024-01-03T13:16:38.542753Z,192.168.2.157,10.0.0.189,25,1879,TCP,TIMEOUT,normal,
2024-01-03T13:17:53.892853Z,192.168.2.241,203.0.113.25,25,1437,UDP,OK,normal,
2024-01-03T13:19:14.558135Z,192.168.1.78,192.168.2.114,8443,2899,TCP,TIMEOUT,normal,
2024-01-03T13:21:07.497063Z,192.168.2.112,10.0.0.62,8443,1970,UDP,OK,normal,
2024-01-03T13:21:17.907229Z,10.0.0.87,192.168.1.18,3306,484,TCP,TIMEOUT,normal,
2024-01-03T13:24:13.276677Z,10.0.0.3,192.168.1.97,8443,2433,TCP,OK,normal,
2024-01-03T13:26:38.503719Z,10.0.0.21,10.0.0.169,3306,1420,TCP,TIMEOUT,normal,
2024-01-03T13:31:42.601025Z,10.0.0.133,203.0.113.12,3306,1933,UDP,OK,normal,
2024-01-03T13:35:58.276141Z,192.168.2.151,192.168.2.210,8443,447,UDP,OK,normal,
2024-01-03T13:37:35.893723Z,10.0.0.77,192.168.1.216,53,2029,TCP,RESET,normal,
2024-01-03T13:48:41.280446Z,192.168.2.61,192.168.1.61,587,1216,TCP,OK,normal,
2024-01-03T13:52:00.255883Z,10.0.0.185,192.168.1.138,3306,1315,TCP,RESET,normal,
2024-01-03T13:54:25.318894Z,10.0.0.141,203.0.113.2,443,2036,UDP,RESET,normal,
2024-01-03T13:54:33.364644Z,192.168.2.66,192.168.2.214,53,1611,UDP,OK,normal,
2024-01-03T14:09:32.184556Z,192.168.2.139,192.168.1.227,587,756,UDP,OK,normal,
2024-01-03T14:10:03.519819Z,192.168.2.105,203.0.113.12,80,927,UDP,OK,normal,
2024-01-03T14:10:58.270327Z,192.168.1.220,203.0.113.25,443,2129,UDP,TIMEOUT,normal,
2024-01-03T14:12:01.346692Z,192.168.1.254,10.0.0.48,8080,2059,UDP,OK,normal,
2024-01-03T14:12:04.565819Z,192.168.1.245,203.0.113.14,5432,781,UDP,OK,normal,
2024-01-03T14:12:37.717040Z,192.168.2.191,203.0.113.8,80,2844,UDP,TIMEOUT,normal,
2024-01-03T14:14:54.594691Z,192.168.1.129,203.0.113.9,53,2422,TCP,RESET,normal,
2024-01-03T14:16:58.042964Z,192.168.1.65,203.0.113.8,80,3150,UDP,RESET,normal,
2024-01-03T14:21:30.851865Z,192.168.1.201,203.0.113.2,53,64,TCP,OK,normal,
2024-01-03T14:27:44.060806Z,192.168.2.77,203.0.113.4,8443,1501,UDP,OK,normal,
2024-01-03T14:27:48.197840Z,192.168.1.2,203.0.113.13,8443,454,TCP,OK,normal,
2024-01-03T14:31:25.069945Z,192.168.2.235,10.0.0.149,80,839,TCP,RESET,normal,
2024-01-03T14:33:46.389240Z,192.168.2.19,10.0.0.120,53,1042,TCP,RESET,normal,
2024-01-03T14:36:43.530713Z,192.168.1.220,203.0.113.29,80,1756,UDP,OK,normal,
2024-01-03T14:44:47.086818Z,192.168.2.75,203.0.113.10,22,2112,TCP,OK,normal,
2024-01-03T14:47:05.407514Z,192.168.2.73,10.0.0.20,5432,1801,TCP,OK,normal,
2024-01-03T14:47:22.278679Z,192.168.1.83,203.0.113.29,443,2232,TCP,RESET,normal,
2024-01-03T14:47:58.091978Z,192.168.2.71,192.168.2.240,3306,2613,UDP,OK,normal,
2024-01-03T14:49:51.057914Z,10.0.0.195,192.168.2.229,8080,1292,TCP,RESET,normal,
2024-01-03T14:50:23.898563Z,192.168.1.35,192.168.1.109,53,1367,UDP,OK,normal,
2024-01-03T15:05:58.807459Z,10.0.0.25,203.0.113.4,443,1361,UDP,OK,normal,
2024-01-03T15:06:38.496603Z,192.168.2.223,203.0.113.9,5432,1154,UDP,OK,normal,
2024-01-03T15:08:49.496947Z,192.168.1.49,192.168.2.71,443,549,UDP,RESET,normal,
2024-01-03T15:09:20.719182Z,192.168.2.151,203.0.113.3,5432,2683,TCP,OK,normal,
2024-01-03T15:13:07.585268Z,10.0.0.218,10.0.0.231,8080,1125,TCP,OK,normal,
2024-01-03T15:14:11.260215Z,192.168.1.5,203.0.113.2,5432,2774,TCP,RESET,normal,
2024-01-03T15:21:14.947115Z,192.168.2.249,10.0.0.205,8080,1936,TCP,RESET,normal,
2024-01-03T15:22:12.102331Z,10.0.0.206,10.0.0.147,80,1582,TCP,OK,normal,
2024-01-03T15:23:09.750319Z,192.168.2.171,203.0.113.15,22,2238,UDP,TIMEOUT,normal,
2024-01-03T15:29:17.786384Z,192.168.1.221,192.168.1.96,25,839,UDP,OK,normal,
2024-01-03T15:34:35.660170Z,192.168.1.132,192.168.1.197,8443,1777,TCP,OK,normal,
2024-01-03T15:39:48.412576Z,192.168.2.7,203.0.113.20,8080,669,TCP,OK,anomaly,beaconing
2024-01-03T15:44:56.575389Z,10.0.0.178,203.0.113.9,8443,871,TCP,OK,normal,
2024-01-03T15:47:41.791323Z,192.168.1.135,192.168.2.86,8443,2286,TCP,RESET,normal,
2024-01-03T15:49:36.290813Z,192.168.1.100,203.0.113.1,80,64,TCP,OK,normal,
2024-01-03T15:58:27.550757Z,192.168.2.42,203.0.113.2,443,813,UDP,OK,normal,
2024-01-03T16:00:37.122672Z,10.0.0.16,10.0.0.124,8080,2391,UDP,RESET,normal,
2024-01-03T16:08:16.161713Z,192.168.2.224,203.0.113.5,22,3059,UDP,RESET,normal,
2024-01-03T16:14:36.720567Z,192.168.2.124,192.168.2.182,8443,580,UDP,OK,normal,
2024-01-03T16:15:22.274734Z,192.168.1.140,203.0.113.22,3306,437,UDP,RESET,normal,
2024-01-03T16:20:39.336514Z,192.168.1.121,192.168.1.54,53,1875,UDP,OK,normal,
2024-01-03T16:23:59.685502Z,192.168.1.113,192.168.1.21,80,1240,UDP,RESET,normal,
2024-01-03T16:35:55.357818Z,192.168.2.76,192.168.1.247,8080,324,UDP,OK,normal,
2024-01-03T16:39:48.609881Z,10.0.0.50,192.168.2.3,22,1083,TCP,OK,normal,
2024-01-03T16:43:06.995999Z,192.168.1.82,10.0.0.193,587,1157,UDP,OK,normal,
2024-01-03T16:46:24.168335Z,192.168.1.85,203.0.113.23,22,1842,TCP,TIMEOUT,normal,
2024-01-03T16:59:30.231344Z,192.168.1.42,192.168.1.200,53,1642,TCP,OK,normal,
2024-01-03T17:00:15.530670Z,10.0.0.3,203.0.113.10,53,2004,TCP,TIMEOUT,normal,
2024-01-03T17:04:46.634569Z,192.168.2.206,203.0.113.25,8080,3086,TCP,OK,normal,
2024-01-03T17:05:10.361967Z,10.0.0.132,10.0.0.231,25,2861,TCP,RESET,normal,
2024-01-03T17:08:45.522002Z,192.168.1.220,192.168.1.109,3306,2433,TCP,TIMEOUT,normal,
2024-01-03T17:12:53.908782Z,10.0.0.159,203.0.113.29,25,64,TCP,OK,normal,
2024-01-03T17:13:42.062688Z,10.0.0.163,203.0.113.28,443,2047,TCP,RESET,normal,
2024-01-03T17:21:42.979024Z,192.168.2.92,10.0.0.163,8443,2926,TCP,OK,normal,
2024-01-03T17:22:19.307326Z,10.0.0.235,192.168.1.104,22,1509,TCP,OK,normal,
2024-01-03T17:32:06.732629Z,10.0.0.63,203.0.113.28,25,2419,TCP,OK,normal,
2024-01-03T17:34:13.459342Z,192.168.1.200,192.168.1.60,53,1524,UDP,OK,normal,
2024-01-03T17:58:32.668446Z,10.0.0.53,203.0.113.19,22,1821,TCP,RESET,normal,
2024-01-03T18:00:08.614433Z,192.168.2.41,192.168.1.215,53,562,UDP,TIMEOUT,normal,
2024-01-03T18:10:29.864020Z,192.168.1.48,203.0.113.8,22,1263,UDP,TIMEOUT,normal,
2024-01-03T18:11:59.726758Z,10.0.0.226,10.0.0.230,80,2189,UDP,TIMEOUT,normal,
2024-01-03T18:12:46.742195Z,10.0.0.184,10.0.0.219,8443,571,TCP,OK,normal,
2024-01-03T18:26:30.773003Z,192.168.1.38,192.168.2.216,25,2572,UDP,OK,normal,
2024-01-03T18:28:50.111244Z,192.168.2.139,203.0.113.13,25,3555,UDP,OK,normal,
2024-01-03T18:30:41.734880Z,192.168.2.203,192.168.1.116,25,2458,UDP,RESET,normal,
2024-01-03T18:37:03.235597Z,192.168.2.183,192.168.1.22,8443,1001,TCP,TIMEOUT,normal,
2024-01-03T18:42:38.456504Z,192.168.1.16,10.0.0.80,443,1195,TCP,OK,normal,
2024-01-03T18:52:03.848088Z,10.0.0.126,203.0.113.1,53,436,TCP,OK,normal,
2024-01-03T18:52:31.958537Z,192.168.1.164,192.168.2.137,80,1432,TCP,OK,normal,
2024-01-03T19:01:35.964540Z,10.0.0.107,203.0.113.8,443,2031,UDP,OK,normal,
2024-01-03T19:02:56.904305Z,192.168.2.228,192.168.1.167,8443,789,UDP,TIMEOUT,normal,
2024-01-03T19:04:35.283291Z,192.168.1.72,10.0.0.239,121,78,TCP,RESET,anomaly,portscan
2024-01-03T19:04:44.195940Z,192.168.1.72,10.0.0.239,385,62,TCP,RESET,anomaly,portscan
2024-01-03T19:04:44.570414Z,192.168.1.72,10.0.0.239,676,87,TCP,OK,anomaly,portscan
2024-01-03T19:09:04.140312Z,10.0.0.118,192.168.2.117,3306,2663,TCP,OK,normal,
2024-01-03T19:21:16.288082Z,192.168.2.171,10.0.0.251,80,2392,TCP,OK,normal,
2024-01-03T19:22:32.179504Z,10.0.0.30,10.0.0.183,587,2297,UDP,OK,normal,
2024-01-03T19:22:56.849296Z,192.168.1.243,203.0.113.22,22,98331,TCP,OK,anomaly,volume
2024-01-03T19:35:32.968829Z,10.0.0.64,203.0.113.1,80,116281,TCP,OK,anomaly,volume
2024-01-03T19:37:48.607549Z,192.168.1.59,203.0.113.6,8080,1933,TCP,OK,normal,
2024-01-03T19:40:48.031214Z,192.168.2.9,203.0.113.6,25,112,UDP,OK,normal,
2024-01-03T19:47:34.027694Z,192.168.1.24,10.0.0.22,25,2481,TCP,OK,normal,
2024-01-03T19:55:32.868423Z,192.168.2.93,203.0.113.20,22,930,TCP,OK,normal,
2024-01-03T20:15:30.528935Z,10.0.0.52,192.168.2.221,22,687,TCP,RESET,normal,
2024-01-03T20:21:10.914192Z,192.168.1.13,203.0.113.12,5432,2829,UDP,OK,normal,
2024-01-03T20:25:24.264758Z,10.0.0.184,192.168.2.171,5432,1466,TCP,OK,normal,
2024-01-03T20:51:37.243575Z,10.0.0.115,10.0.0.119,53,2081,UDP,OK,normal,
2024-01-03T20:55:06.222177Z,10.0.0.45,203.0.113.21,5432,1943,UDP,OK,normal,
2024-01-03T21:09:34.270697Z,192.168.1.60,192.168.2.97,53,2187,TCP,OK,normal,
2024-01-03T21:16:40.423075Z,192.168.2.184,192.168.2.178,3306,1300,TCP,OK,normal,
2024-01-03T21:16:46.667698Z,192.168.1.41,203.0.113.23,80,1670,TCP,RESET,normal,
2024-01-03T21:37:10.935078Z,192.168.2.61,10.0.0.172,53,246,UDP,OK,normal,
2024-01-03T21:40:12.331716Z,10.0.0.50,192.168.1.120,22,1660,UDP,OK,normal,
2024-01-03T22:18:16.382767Z,192.168.1.72,192.168.1.24,651,72,TCP,TIMEOUT,anomaly,portscan
2024-01-03T22:18:17.505754Z,192.168.1.72,192.168.1.24,269,51,TCP,TIMEOUT,anomaly,portscan
2024-01-03T22:20:08.057369Z,10.0.0.22,192.168.1.228,53,1215,TCP,TIMEOUT,normal,
2024-01-03T22:39:51.950876Z,192.168.1.46,10.0.0.132,5432,859,TCP,OK,normal,
2024-01-03T23:00:40.891540Z,192.168.2.233,192.168.2.34,53,1429,TCP,OK,normal,
2024-01-03T23:15:01.990274Z,192.168.1.8,10.0.0.131,3306,813,TCP,RESET,normal,
2024-01-03T23:29:50.493782Z,192.168.2.123,10.0.0.164,53,2863,TCP,OK,normal,
2024-01-03T23:37:10.460730Z,192.168.2.64,203.0.113.9,8443,1590,TCP,OK,normal,
2024-01-03T23:59:59Z,10.0.0.151,203.0.113.10,25,1117,TCP,OK,normal,
2024-01-03T23:59:59Z,192.168.1.52,192.168.1.67,53,1977,UDP,OK,normal,
2024-01-03T23:59:59Z,192.168.2.82,10.0.0.249,3306,273,UDP,OK,normal,
2024-01-03T23:59:59Z,192.168.2.70,10.0.0.226,443,935,TCP,OK,normal,
2024-01-03T23:59:59Z,192.168.1.206,203.0.113.10,587,1886,UDP,OK,normal,
2024-01-03T23:59:59Z,192.168.2.219,203.0.113.23,22,626,TCP,OK,normal,
2024-01-03T23:59:59Z,192.168.1.149,203.0.113.14,8080,1668,TCP,OK,normal,
2024-01-03T23:59:59Z,192.168.2.73,10.0.0.126,5432,1480,UDP,OK,normal,
2024-01-03T23:59:59Z,192.168.1.192,192.168.2.45,53,1676,TCP,OK,normal,
2024-01-03T23:59:59Z,10.0.0.24,203.0.113.20,5432,2409,TCP,OK,normal,
2024-01-03T23:59:59Z,192.168.1.82,192.168.1.202,80,64,TCP,OK,normal,
2024-01-03T23:59:59Z,192.168.1.58,203.0.113.6,443,804,TCP,OK,normal,
2024-01-03T23:59:59Z,192.168.2.222,192.168.2.68,443,1397,TCP,OK,normal,
2024-01-03T23:59:59Z,192.168.2.218,192.168.1.237,8080,1252,TCP,RESET,normal,
2024-01-03T23:59:59Z,10.0.0.124,203.0.113.10,80,2945,TCP,OK,normal,
2024-01-03T23:59:59Z,192.168.1.88,203.0.113.17,8443,1666,UDP,OK,normal,
2024-01-03T23:59:59Z,10.0.0.239,203.0.113.13,587,2172,TCP,OK,normal,
2024-01-03T23:59:59Z,192.168.2.41,203.0.113.13,587,1610,UDP,OK,normal,
2024-01-03T23:59:59Z,192.168.1.214,192.168.2.43,443,1424,TCP,RESET,normal,
2024-01-03T23:59:59Z,192.168.1.39,192.168.1.79,53,64,TCP,OK,normal,
2024-01-03T23:59:59Z,192.168.1.249,203.0.113.1,443,499,TCP,TIMEOUT,normal,
2024-01-03T23:59:59Z,192.168.2.91,10.0.0.168,22,1604,TCP,TIMEOUT,normal,
2024-01-03T23:59:59Z,10.0.0.110,192.168.2.220,80,1834,TCP,OK,normal,
2024-01-03T23:59:59Z,192.168.2.24,203.0.113.7,25,1205,UDP,RESET,normal,
2024-01-03T23:59:59Z,192.168.1.250,203.0.113.23,443,1178,TCP,OK,normal,
2024-01-03T23:59:59Z,192.168.2.122,203.0.113.5,8443,1610,UDP,TIMEOUT,normal,
2024-01-03T23:59:59Z,10.0.0.179,203.0.113.17,587,710,UDP,TIMEOUT,normal,
2024-01-03T23:59:59Z,192.168.1.204,192.168.2.106,3306,149,TCP,OK,normal,
